"Date","Ticker","Z-Score","Z-Score_avg","Z-Score_hi","Z-Score_lo"
8/1/2024 0:00:00,"XLU",0.92,0.02,1.40,-1.36
8/2/2024 0:00:00,"XLU",0.84,0.02,1.40,-1.36
8/5/2024 0:00:00,"XLU",2.52,0.02,1.40,-1.36
8/6/2024 0:00:00,"XLU",2.21,0.02,1.40,-1.36
8/7/2024 0:00:00,"XLU",1.98,0.02,1.40,-1.36
8/8/2024 0:00:00,"XLU",1.77,0.02,1.40,-1.36
8/9/2024 0:00:00,"XLU",1.20,0.02,1.40,-1.36
8/12/2024 0:00:00,"XLU",1.06,0.02,1.40,-1.36
8/13/2024 0:00:00,"XLU",-0.65,0.02,1.40,-1.36
8/14/2024 0:00:00,"XLU",-0.66,0.02,1.40,-1.36
8/15/2024 0:00:00,"XLU",-0.63,0.02,1.40,-1.36
8/16/2024 0:00:00,"XLU",-0.66,0.02,1.40,-1.36
8/19/2024 0:00:00,"XLU",-0.65,0.02,1.40,-1.36
8/20/2024 0:00:00,"XLU",-0.66,0.02,1.40,-1.36
8/21/2024 0:00:00,"XLU",-0.83,0.02,1.40,-1.36
8/22/2024 0:00:00,"XLU",-0.93,0.02,1.40,-1.36
8/23/2024 0:00:00,"XLU",-1.20,0.02,1.40,-1.36
8/26/2024 0:00:00,"XLU",-1.20,0.02,1.40,-1.36
8/27/2024 0:00:00,"XLU",-0.87,0.02,1.40,-1.36
8/28/2024 0:00:00,"XLU",-0.86,0.02,1.40,-1.36
8/29/2024 0:00:00,"XLU",-1.08,0.02,1.40,-1.36
8/30/2024 0:00:00,"XLU",-1.50,0.02,1.40,-1.36
9/3/2024 0:00:00,"XLU",-1.35,0.02,1.40,-1.36
9/4/2024 0:00:00,"XLU",-2.88,0.02,1.40,-1.36
9/5/2024 0:00:00,"XLU",-2.40,0.02,1.40,-1.36
9/6/2024 0:00:00,"XLU",-1.82,0.02,1.40,-1.36
9/9/2024 0:00:00,"XLU",-1.51,0.02,1.40,-1.36
9/10/2024 0:00:00,"XLU",-1.37,0.02,1.40,-1.36
9/11/2024 0:00:00,"XLU",-1.26,0.02,1.40,-1.36
9/12/2024 0:00:00,"XLU",-1.18,0.02,1.40,-1.36
9/13/2024 0:00:00,"XLU",-0.79,0.02,1.40,-1.36
9/16/2024 0:00:00,"XLU",-0.69,0.02,1.40,-1.36
9/17/2024 0:00:00,"XLU",-0.59,0.02,1.40,-1.36
9/18/2024 0:00:00,"XLU",-0.32,0.02,1.40,-1.36
9/19/2024 0:00:00,"XLU",-0.14,0.02,1.40,-1.36
9/20/2024 0:00:00,"XLU",1.03,0.02,1.40,-1.36
9/23/2024 0:00:00,"XLU",1.04,0.02,1.40,-1.36
9/24/2024 0:00:00,"XLU",1.23,0.02,1.40,-1.36
9/25/2024 0:00:00,"XLU",1.20,0.02,1.40,-1.36
9/26/2024 0:00:00,"XLU",1.17,0.02,1.40,-1.36
9/27/2024 0:00:00,"XLU",1.26,0.02,1.40,-1.36
9/30/2024 0:00:00,"XLU",1.24,0.02,1.40,-1.36
10/1/2024 0:00:00,"XLU",1.18,0.02,1.40,-1.36
10/2/2024 0:00:00,"XLU",1.11,0.02,1.40,-1.36
10/3/2024 0:00:00,"XLU",0.98,0.02,1.40,-1.36
10/4/2024 0:00:00,"XLU",0.89,0.02,1.40,-1.36
10/7/2024 0:00:00,"XLU",1.66,0.02,1.40,-1.36
10/8/2024 0:00:00,"XLU",1.41,0.02,1.40,-1.36
10/9/2024 0:00:00,"XLU",1.42,0.02,1.40,-1.36
10/10/2024 0:00:00,"XLU",1.33,0.02,1.40,-1.36
10/11/2024 0:00:00,"XLU",1.34,0.02,1.40,-1.36
10/14/2024 0:00:00,"XLU",1.19,0.02,1.40,-1.36
10/15/2024 0:00:00,"XLU",1.07,0.02,1.40,-1.36
10/16/2024 0:00:00,"XLU",1.65,0.02,1.40,-1.36
10/17/2024 0:00:00,"XLU",1.64,0.02,1.40,-1.36
10/18/2024 0:00:00,"XLU",1.53,0.02,1.40,-1.36
10/21/2024 0:00:00,"XLU",-0.08,0.02,1.40,-1.36
10/22/2024 0:00:00,"XLU",-0.10,0.02,1.40,-1.36
10/23/2024 0:00:00,"XLU",-0.12,0.02,1.40,-1.36
10/24/2024 0:00:00,"XLU",-0.04,0.02,1.40,-1.36
10/25/2024 0:00:00,"XLU",0.49,0.02,1.40,-1.36
10/28/2024 0:00:00,"XLU",0.31,0.02,1.40,-1.36
10/29/2024 0:00:00,"XLU",1.54,0.02,1.40,-1.36
10/30/2024 0:00:00,"XLU",1.19,0.02,1.40,-1.36
10/31/2024 0:00:00,"XLU",1.47,0.02,1.40,-1.36
11/1/2024 0:00:00,"XLU",2.42,0.02,1.40,-1.36
11/4/2024 0:00:00,"XLU",2.35,0.02,1.40,-1.36
11/5/2024 0:00:00,"XLU",1.61,0.02,1.40,-1.36
11/6/2024 0:00:00,"XLU",1.61,0.02,1.40,-1.36
11/7/2024 0:00:00,"XLU",1.34,0.02,1.40,-1.36
11/8/2024 0:00:00,"XLU",1.82,0.02,1.40,-1.36
11/11/2024 0:00:00,"XLU",1.50,0.02,1.40,-1.36
11/12/2024 0:00:00,"XLU",1.27,0.02,1.40,-1.36
11/13/2024 0:00:00,"XLU",1.10,0.02,1.40,-1.36
11/14/2024 0:00:00,"XLU",0.21,0.02,1.40,-1.36
11/15/2024 0:00:00,"XLU",0.61,0.02,1.40,-1.36
11/18/2024 0:00:00,"XLU",0.65,0.02,1.40,-1.36
11/19/2024 0:00:00,"XLU",0.66,0.02,1.40,-1.36
11/20/2024 0:00:00,"XLU",0.57,0.02,1.40,-1.36
11/21/2024 0:00:00,"XLU",0.95,0.02,1.40,-1.36
11/22/2024 0:00:00,"XLU",0.89,0.02,1.40,-1.36
11/25/2024 0:00:00,"XLU",0.19,0.02,1.40,-1.36
11/26/2024 0:00:00,"XLU",0.72,0.02,1.40,-1.36
11/27/2024 0:00:00,"XLU",-1.57,0.02,1.40,-1.36
11/29/2024 0:00:00,"XLU",-1.83,0.02,1.40,-1.36
12/2/2024 0:00:00,"XLU",0.25,0.02,1.40,-1.36
12/3/2024 0:00:00,"XLU",-1.88,0.02,1.40,-1.36
12/4/2024 0:00:00,"XLU",-2.27,0.02,1.40,-1.36
12/5/2024 0:00:00,"XLU",-2.43,0.02,1.40,-1.36
12/6/2024 0:00:00,"XLU",-1.90,0.02,1.40,-1.36
12/9/2024 0:00:00,"XLU",-1.17,0.02,1.40,-1.36
12/10/2024 0:00:00,"XLU",-1.90,0.02,1.40,-1.36
12/11/2024 0:00:00,"XLU",-1.64,0.02,1.40,-1.36
12/12/2024 0:00:00,"XLU",-1.75,0.02,1.40,-1.36
12/13/2024 0:00:00,"XLU",-1.56,0.02,1.40,-1.36
12/16/2024 0:00:00,"XLU",-1.29,0.02,1.40,-1.36
12/17/2024 0:00:00,"XLU",-1.72,0.02,1.40,-1.36
12/18/2024 0:00:00,"XLU",-0.76,0.02,1.40,-1.36
12/19/2024 0:00:00,"XLU",-0.76,0.02,1.40,-1.36
12/20/2024 0:00:00,"XLU",0.12,0.02,1.40,-1.36
12/23/2024 0:00:00,"XLU",-0.84,0.02,1.40,-1.36
12/24/2024 0:00:00,"XLU",-0.57,0.02,1.40,-1.36
12/26/2024 0:00:00,"XLU",-0.58,0.02,1.40,-1.36
12/27/2024 0:00:00,"XLU",-1.85,0.02,1.40,-1.36
12/30/2024 0:00:00,"XLU",-1.70,0.02,1.40,-1.36
12/31/2024 0:00:00,"XLU",-1.55,0.02,1.40,-1.36
1/2/2025 0:00:00,"XLU",-2.26,0.02,1.40,-1.36
1/3/2025 0:00:00,"XLU",-1.55,0.02,1.40,-1.36
1/6/2025 0:00:00,"XLU",-1.13,0.02,1.40,-1.36
1/7/2025 0:00:00,"XLU",-1.15,0.02,1.40,-1.36
1/8/2025 0:00:00,"XLU",-1.38,0.02,1.40,-1.36
1/10/2025 0:00:00,"XLU",-1.64,0.02,1.40,-1.36
1/13/2025 0:00:00,"XLU",-1.22,0.02,1.40,-1.36
1/14/2025 0:00:00,"XLU",-0.39,0.02,1.40,-1.36
1/15/2025 0:00:00,"XLU",0.52,0.02,1.40,-1.36
1/16/2025 0:00:00,"XLU",2.21,0.02,1.40,-1.36
1/17/2025 0:00:00,"XLU",1.77,0.02,1.40,-1.36
1/21/2025 0:00:00,"XLU",1.86,0.02,1.40,-1.36
1/22/2025 0:00:00,"XLU",1.50,0.02,1.40,-1.36
1/23/2025 0:00:00,"XLU",1.38,0.02,1.40,-1.36
1/24/2025 0:00:00,"XLU",1.12,0.02,1.40,-1.36
1/27/2025 0:00:00,"XLU",1.97,0.02,1.40,-1.36
1/28/2025 0:00:00,"XLU",1.96,0.02,1.40,-1.36
1/29/2025 0:00:00,"XLU",1.72,0.02,1.40,-1.36
1/30/2025 0:00:00,"XLU",1.90,0.02,1.40,-1.36
1/31/2025 0:00:00,"XLU",1.69,0.02,1.40,-1.36
2/3/2025 0:00:00,"XLU",1.51,0.02,1.40,-1.36
2/4/2025 0:00:00,"XLU",1.42,0.02,1.40,-1.36
2/5/2025 0:00:00,"XLU",1.28,0.02,1.40,-1.36
2/6/2025 0:00:00,"XLU",1.02,0.02,1.40,-1.36
2/7/2025 0:00:00,"XLU",0.93,0.02,1.40,-1.36
2/10/2025 0:00:00,"XLU",0.94,0.02,1.40,-1.36
2/11/2025 0:00:00,"XLU",0.82,0.02,1.40,-1.36
2/12/2025 0:00:00,"XLU",0.52,0.02,1.40,-1.36
2/13/2025 0:00:00,"XLU",0.27,0.02,1.40,-1.36
2/14/2025 0:00:00,"XLU",-0.09,0.02,1.40,-1.36
2/18/2025 0:00:00,"XLU",-1.28,0.02,1.40,-1.36
2/19/2025 0:00:00,"XLU",-1.27,0.02,1.40,-1.36
2/20/2025 0:00:00,"XLU",-1.72,0.02,1.40,-1.36
2/21/2025 0:00:00,"XLU",-2.54,0.02,1.40,-1.36
2/24/2025 0:00:00,"XLU",-2.17,0.02,1.40,-1.36
2/25/2025 0:00:00,"XLU",-2.07,0.02,1.40,-1.36
2/26/2025 0:00:00,"XLU",-2.56,0.02,1.40,-1.36
2/27/2025 0:00:00,"XLU",-1.70,0.02,1.40,-1.36
2/28/2025 0:00:00,"XLU",-1.26,0.02,1.40,-1.36
3/3/2025 0:00:00,"XLU",-1.63,0.02,1.40,-1.36
3/4/2025 0:00:00,"XLU",-1.15,0.02,1.40,-1.36
3/5/2025 0:00:00,"XLU",-1.03,0.02,1.40,-1.36
3/6/2025 0:00:00,"XLU",-0.49,0.02,1.40,-1.36
3/7/2025 0:00:00,"XLU",-0.10,0.02,1.40,-1.36
3/10/2025 0:00:00,"XLU",0.13,0.02,1.40,-1.36
3/11/2025 0:00:00,"XLU",0.31,0.02,1.40,-1.36
3/12/2025 0:00:00,"XLU",0.22,0.02,1.40,-1.36
3/13/2025 0:00:00,"XLU",0.28,0.02,1.40,-1.36
3/14/2025 0:00:00,"XLU",1.05,0.02,1.40,-1.36
3/17/2025 0:00:00,"XLU",1.18,0.02,1.40,-1.36
3/18/2025 0:00:00,"XLU",1.32,0.02,1.40,-1.36
3/19/2025 0:00:00,"XLU",1.15,0.02,1.40,-1.36
3/20/2025 0:00:00,"XLU",1.12,0.02,1.40,-1.36
3/21/2025 0:00:00,"XLU",1.12,0.02,1.40,-1.36
3/24/2025 0:00:00,"XLU",1.08,0.02,1.40,-1.36
3/25/2025 0:00:00,"XLU",1.28,0.02,1.40,-1.36
3/26/2025 0:00:00,"XLU",1.23,0.02,1.40,-1.36
3/27/2025 0:00:00,"XLU",1.13,0.02,1.40,-1.36
3/28/2025 0:00:00,"XLU",0.34,0.02,1.40,-1.36
3/31/2025 0:00:00,"XLU",0.06,0.02,1.40,-1.36
4/1/2025 0:00:00,"XLU",-0.07,0.02,1.40,-1.36
4/2/2025 0:00:00,"XLU",-0.97,0.02,1.40,-1.36
4/3/2025 0:00:00,"XLU",-1.35,0.02,1.40,-1.36
4/4/2025 0:00:00,"XLU",3.82,0.02,1.40,-1.36
4/7/2025 0:00:00,"XLU",2.67,0.02,1.40,-1.36
4/8/2025 0:00:00,"XLU",2.05,0.02,1.40,-1.36
4/9/2025 0:00:00,"XLU",2.70,0.02,1.40,-1.36
4/10/2025 0:00:00,"XLU",2.23,0.02,1.40,-1.36
4/11/2025 0:00:00,"XLU",1.98,0.02,1.40,-1.36
4/14/2025 0:00:00,"XLU",1.70,0.02,1.40,-1.36
4/15/2025 0:00:00,"XLU",1.49,0.02,1.40,-1.36
4/16/2025 0:00:00,"XLU",1.35,0.02,1.40,-1.36
4/17/2025 0:00:00,"XLU",1.26,0.02,1.40,-1.36
4/21/2025 0:00:00,"XLU",1.33,0.02,1.40,-1.36
4/22/2025 0:00:00,"XLU",1.47,0.02,1.40,-1.36
4/23/2025 0:00:00,"XLU",1.31,0.02,1.40,-1.36
4/24/2025 0:00:00,"XLU",1.09,0.02,1.40,-1.36
4/25/2025 0:00:00,"XLU",0.99,0.02,1.40,-1.36
4/28/2025 0:00:00,"XLU",0.91,0.02,1.40,-1.36
4/29/2025 0:00:00,"XLU",0.83,0.02,1.40,-1.36
4/30/2025 0:00:00,"XLU",0.73,0.02,1.40,-1.36
5/1/2025 0:00:00,"XLU",0.66,0.02,1.40,-1.36
5/2/2025 0:00:00,"XLU",0.65,0.02,1.40,-1.36
5/5/2025 0:00:00,"XLU",0.70,0.02,1.40,-1.36
5/6/2025 0:00:00,"XLU",-2.69,0.02,1.40,-1.36
5/7/2025 0:00:00,"XLU",-2.66,0.02,1.40,-1.36
5/8/2025 0:00:00,"XLU",-2.30,0.02,1.40,-1.36
5/9/2025 0:00:00,"XLU",-2.70,0.02,1.40,-1.36
5/12/2025 0:00:00,"XLU",-2.23,0.02,1.40,-1.36
5/13/2025 0:00:00,"XLU",-1.95,0.02,1.40,-1.36
5/14/2025 0:00:00,"XLU",-1.83,0.02,1.40,-1.36
5/15/2025 0:00:00,"XLU",-1.41,0.02,1.40,-1.36
5/16/2025 0:00:00,"XLU",-1.26,0.02,1.40,-1.36
5/19/2025 0:00:00,"XLU",-1.17,0.02,1.40,-1.36
5/20/2025 0:00:00,"XLU",-1.47,0.02,1.40,-1.36
5/21/2025 0:00:00,"XLU",-1.39,0.02,1.40,-1.36
5/22/2025 0:00:00,"XLU",-1.11,0.02,1.40,-1.36
5/23/2025 0:00:00,"XLU",-0.95,0.02,1.40,-1.36
5/27/2025 0:00:00,"XLU",-0.86,0.02,1.40,-1.36
5/28/2025 0:00:00,"XLU",-0.65,0.02,1.40,-1.36
5/29/2025 0:00:00,"XLU",-0.59,0.02,1.40,-1.36
5/30/2025 0:00:00,"XLU",-0.49,0.02,1.40,-1.36
6/2/2025 0:00:00,"XLU",-0.42,0.02,1.40,-1.36
6/3/2025 0:00:00,"XLU",-0.38,0.02,1.40,-1.36
6/4/2025 0:00:00,"XLU",0.24,0.02,1.40,-1.36
6/5/2025 0:00:00,"XLU",0.16,0.02,1.40,-1.36
6/6/2025 0:00:00,"XLU",0.34,0.02,1.40,-1.36
6/9/2025 0:00:00,"XLU",0.59,0.02,1.40,-1.36
6/10/2025 0:00:00,"XLU",0.61,0.02,1.40,-1.36
6/11/2025 0:00:00,"XLU",0.49,0.02,1.40,-1.36
6/12/2025 0:00:00,"XLU",0.87,0.02,1.40,-1.36
6/13/2025 0:00:00,"XLU",0.85,0.02,1.40,-1.36
6/16/2025 0:00:00,"XLU",-0.45,0.02,1.40,-1.36
6/17/2025 0:00:00,"XLU",-1.00,0.02,1.40,-1.36
6/18/2025 0:00:00,"XLU",-0.96,0.02,1.40,-1.36
6/20/2025 0:00:00,"XLU",-1.06,0.02,1.40,-1.36
6/23/2025 0:00:00,"XLU",-2.31,0.02,1.40,-1.36
6/24/2025 0:00:00,"XLU",-2.66,0.02,1.40,-1.36
6/25/2025 0:00:00,"XLU",-2.09,0.02,1.40,-1.36
6/26/2025 0:00:00,"XLU",-1.80,0.02,1.40,-1.36
6/27/2025 0:00:00,"XLU",-2.07,0.02,1.40,-1.36
6/30/2025 0:00:00,"XLU",-1.85,0.02,1.40,-1.36
7/1/2025 0:00:00,"XLU",-1.82,0.02,1.40,-1.36
7/2/2025 0:00:00,"XLU",-1.48,0.02,1.40,-1.36
7/3/2025 0:00:00,"XLU",-1.21,0.02,1.40,-1.36
7/7/2025 0:00:00,"XLU",-1.78,0.02,1.40,-1.36
7/8/2025 0:00:00,"XLU",-1.33,0.02,1.40,-1.36
7/9/2025 0:00:00,"XLU",-1.07,0.02,1.40,-1.36
7/10/2025 0:00:00,"XLU",-0.97,0.02,1.40,-1.36
7/11/2025 0:00:00,"XLU",-0.88,0.02,1.40,-1.36
7/14/2025 0:00:00,"XLU",-0.78,0.02,1.40,-1.36
7/15/2025 0:00:00,"XLU",-0.80,0.02,1.40,-1.36
7/16/2025 0:00:00,"XLU",-0.88,0.02,1.40,-1.36
7/17/2025 0:00:00,"XLU",-0.89,0.02,1.40,-1.36
7/18/2025 0:00:00,"XLU",-0.26,0.02,1.40,-1.36
7/21/2025 0:00:00,"XLU",-0.16,0.02,1.40,-1.36
7/22/2025 0:00:00,"XLU",0.59,0.02,1.40,-1.36
7/23/2025 0:00:00,"XLU",1.30,0.02,1.40,-1.36
7/24/2025 0:00:00,"XLU",1.33,0.02,1.40,-1.36
7/25/2025 0:00:00,"XLU",-0.32,0.02,1.40,-1.36
7/28/2025 0:00:00,"XLU",0.80,0.02,1.40,-1.36
7/29/2025 0:00:00,"XLU",1.52,0.02,1.40,-1.36
7/30/2025 0:00:00,"XLU",1.56,0.02,1.40,-1.36
7/31/2025 0:00:00,"XLU",1.46,0.02,1.40,-1.36
8/1/2025 0:00:00,"XLU",0.53,0.02,1.40,-1.36
8/4/2025 0:00:00,"XLU",1.72,0.02,1.40,-1.36
8/5/2025 0:00:00,"XLU",2.45,0.02,1.40,-1.36
8/6/2025 0:00:00,"XLU",1.92,0.02,1.40,-1.36
8/7/2025 0:00:00,"XLU",1.77,0.02,1.40,-1.36
8/8/2025 0:00:00,"XLU",1.61,0.02,1.40,-1.36
8/11/2025 0:00:00,"XLU",1.50,0.02,1.40,-1.36
8/12/2025 0:00:00,"XLU",1.35,0.02,1.40,-1.36
8/13/2025 0:00:00,"XLU",0.64,0.02,1.40,-1.36
8/14/2025 0:00:00,"XLU",0.96,0.02,1.40,-1.36
8/15/2025 0:00:00,"XLU",1.00,0.02,1.40,-1.36
8/18/2025 0:00:00,"XLU",-0.20,0.02,1.40,-1.36
8/19/2025 0:00:00,"XLU",0.15,0.02,1.40,-1.36
8/20/2025 0:00:00,"XLU",-0.72,0.02,1.40,-1.36
8/21/2025 0:00:00,"XLU",-0.77,0.02,1.40,-1.36
8/22/2025 0:00:00,"XLU",-0.65,0.02,1.40,-1.36
8/25/2025 0:00:00,"XLU",0.17,0.02,1.40,-1.36
8/26/2025 0:00:00,"XLU",-0.88,0.02,1.40,-1.36
8/27/2025 0:00:00,"XLU",-1.72,0.02,1.40,-1.36
8/28/2025 0:00:00,"XLU",-1.55,0.02,1.40,-1.36
8/29/2025 0:00:00,"XLU",-1.59,0.02,1.40,-1.36
8/1/2024 0:00:00,"XLRE",0.87,0.06,1.51,-1.39
8/2/2024 0:00:00,"XLRE",0.76,0.06,1.51,-1.39
8/5/2024 0:00:00,"XLRE",2.59,0.06,1.51,-1.39
8/6/2024 0:00:00,"XLRE",2.60,0.06,1.51,-1.39
8/7/2024 0:00:00,"XLRE",2.36,0.06,1.51,-1.39
8/8/2024 0:00:00,"XLRE",2.14,0.06,1.51,-1.39
8/9/2024 0:00:00,"XLRE",1.26,0.06,1.51,-1.39
8/12/2024 0:00:00,"XLRE",1.19,0.06,1.51,-1.39
8/13/2024 0:00:00,"XLRE",1.11,0.06,1.51,-1.39
8/14/2024 0:00:00,"XLRE",0.94,0.06,1.51,-1.39
8/15/2024 0:00:00,"XLRE",0.81,0.06,1.51,-1.39
8/16/2024 0:00:00,"XLRE",0.61,0.06,1.51,-1.39
8/19/2024 0:00:00,"XLRE",0.55,0.06,1.51,-1.39
8/20/2024 0:00:00,"XLRE",0.39,0.06,1.51,-1.39
8/21/2024 0:00:00,"XLRE",0.31,0.06,1.51,-1.39
8/22/2024 0:00:00,"XLRE",-0.14,0.06,1.51,-1.39
8/23/2024 0:00:00,"XLRE",0.10,0.06,1.51,-1.39
8/26/2024 0:00:00,"XLRE",-0.26,0.06,1.51,-1.39
8/27/2024 0:00:00,"XLRE",-0.36,0.06,1.51,-1.39
8/28/2024 0:00:00,"XLRE",-0.42,0.06,1.51,-1.39
8/29/2024 0:00:00,"XLRE",-0.54,0.06,1.51,-1.39
8/30/2024 0:00:00,"XLRE",-1.03,0.06,1.51,-1.39
9/3/2024 0:00:00,"XLRE",-1.31,0.06,1.51,-1.39
9/4/2024 0:00:00,"XLRE",-3.36,0.06,1.51,-1.39
9/5/2024 0:00:00,"XLRE",-3.10,0.06,1.51,-1.39
9/6/2024 0:00:00,"XLRE",-2.62,0.06,1.51,-1.39
9/9/2024 0:00:00,"XLRE",-2.12,0.06,1.51,-1.39
9/10/2024 0:00:00,"XLRE",-1.51,0.06,1.51,-1.39
9/11/2024 0:00:00,"XLRE",-1.43,0.06,1.51,-1.39
9/12/2024 0:00:00,"XLRE",-1.31,0.06,1.51,-1.39
9/13/2024 0:00:00,"XLRE",-1.16,0.06,1.51,-1.39
9/16/2024 0:00:00,"XLRE",-1.12,0.06,1.51,-1.39
9/17/2024 0:00:00,"XLRE",-0.83,0.06,1.51,-1.39
9/18/2024 0:00:00,"XLRE",-0.71,0.06,1.51,-1.39
9/19/2024 0:00:00,"XLRE",-0.59,0.06,1.51,-1.39
9/20/2024 0:00:00,"XLRE",-0.49,0.06,1.51,-1.39
9/23/2024 0:00:00,"XLRE",-0.44,0.06,1.51,-1.39
9/24/2024 0:00:00,"XLRE",-0.94,0.06,1.51,-1.39
9/25/2024 0:00:00,"XLRE",-0.80,0.06,1.51,-1.39
9/26/2024 0:00:00,"XLRE",-0.45,0.06,1.51,-1.39
9/27/2024 0:00:00,"XLRE",-0.42,0.06,1.51,-1.39
9/30/2024 0:00:00,"XLRE",-0.27,0.06,1.51,-1.39
10/1/2024 0:00:00,"XLRE",-0.23,0.06,1.51,-1.39
10/2/2024 0:00:00,"XLRE",0.07,0.06,1.51,-1.39
10/3/2024 0:00:00,"XLRE",1.05,0.06,1.51,-1.39
10/4/2024 0:00:00,"XLRE",1.25,0.06,1.51,-1.39
10/7/2024 0:00:00,"XLRE",1.61,0.06,1.51,-1.39
10/8/2024 0:00:00,"XLRE",0.14,0.06,1.51,-1.39
10/9/2024 0:00:00,"XLRE",-2.97,0.06,1.51,-1.39
10/10/2024 0:00:00,"XLRE",-2.12,0.06,1.51,-1.39
10/11/2024 0:00:00,"XLRE",-0.96,0.06,1.51,-1.39
10/14/2024 0:00:00,"XLRE",-0.92,0.06,1.51,-1.39
10/15/2024 0:00:00,"XLRE",0.28,0.06,1.51,-1.39
10/16/2024 0:00:00,"XLRE",0.68,0.06,1.51,-1.39
10/17/2024 0:00:00,"XLRE",0.87,0.06,1.51,-1.39
10/18/2024 0:00:00,"XLRE",1.14,0.06,1.51,-1.39
10/21/2024 0:00:00,"XLRE",2.71,0.06,1.51,-1.39
10/22/2024 0:00:00,"XLRE",2.21,0.06,1.51,-1.39
10/23/2024 0:00:00,"XLRE",2.17,0.06,1.51,-1.39
10/24/2024 0:00:00,"XLRE",1.85,0.06,1.51,-1.39
10/25/2024 0:00:00,"XLRE",1.55,0.06,1.51,-1.39
10/28/2024 0:00:00,"XLRE",1.40,0.06,1.51,-1.39
10/29/2024 0:00:00,"XLRE",1.25,0.06,1.51,-1.39
10/30/2024 0:00:00,"XLRE",1.11,0.06,1.51,-1.39
10/31/2024 0:00:00,"XLRE",1.57,0.06,1.51,-1.39
11/1/2024 0:00:00,"XLRE",1.43,0.06,1.51,-1.39
11/4/2024 0:00:00,"XLRE",1.47,0.06,1.51,-1.39
11/5/2024 0:00:00,"XLRE",1.50,0.06,1.51,-1.39
11/6/2024 0:00:00,"XLRE",2.19,0.06,1.51,-1.39
11/7/2024 0:00:00,"XLRE",2.10,0.06,1.51,-1.39
11/8/2024 0:00:00,"XLRE",2.06,0.06,1.51,-1.39
11/11/2024 0:00:00,"XLRE",1.82,0.06,1.51,-1.39
11/12/2024 0:00:00,"XLRE",1.74,0.06,1.51,-1.39
11/13/2024 0:00:00,"XLRE",1.48,0.06,1.51,-1.39
11/14/2024 0:00:00,"XLRE",1.28,0.06,1.51,-1.39
11/15/2024 0:00:00,"XLRE",1.17,0.06,1.51,-1.39
11/18/2024 0:00:00,"XLRE",1.12,0.06,1.51,-1.39
11/19/2024 0:00:00,"XLRE",0.60,0.06,1.51,-1.39
11/20/2024 0:00:00,"XLRE",0.53,0.06,1.51,-1.39
11/21/2024 0:00:00,"XLRE",0.39,0.06,1.51,-1.39
11/22/2024 0:00:00,"XLRE",0.40,0.06,1.51,-1.39
11/25/2024 0:00:00,"XLRE",0.48,0.06,1.51,-1.39
11/26/2024 0:00:00,"XLRE",0.42,0.06,1.51,-1.39
11/27/2024 0:00:00,"XLRE",0.23,0.06,1.51,-1.39
11/29/2024 0:00:00,"XLRE",0.18,0.06,1.51,-1.39
12/2/2024 0:00:00,"XLRE",-0.11,0.06,1.51,-1.39
12/3/2024 0:00:00,"XLRE",-0.54,0.06,1.51,-1.39
12/4/2024 0:00:00,"XLRE",-1.11,0.06,1.51,-1.39
12/5/2024 0:00:00,"XLRE",-2.16,0.06,1.51,-1.39
12/6/2024 0:00:00,"XLRE",-3.50,0.06,1.51,-1.39
12/9/2024 0:00:00,"XLRE",-2.85,0.06,1.51,-1.39
12/10/2024 0:00:00,"XLRE",-2.35,0.06,1.51,-1.39
12/11/2024 0:00:00,"XLRE",-2.09,0.06,1.51,-1.39
12/12/2024 0:00:00,"XLRE",-2.07,0.06,1.51,-1.39
12/13/2024 0:00:00,"XLRE",-1.88,0.06,1.51,-1.39
12/16/2024 0:00:00,"XLRE",-1.73,0.06,1.51,-1.39
12/17/2024 0:00:00,"XLRE",-1.52,0.06,1.51,-1.39
12/18/2024 0:00:00,"XLRE",0.52,0.06,1.51,-1.39
12/19/2024 0:00:00,"XLRE",0.69,0.06,1.51,-1.39
12/20/2024 0:00:00,"XLRE",1.20,0.06,1.51,-1.39
12/23/2024 0:00:00,"XLRE",1.06,0.06,1.51,-1.39
12/24/2024 0:00:00,"XLRE",1.01,0.06,1.51,-1.39
12/26/2024 0:00:00,"XLRE",0.71,0.06,1.51,-1.39
12/27/2024 0:00:00,"XLRE",0.64,0.06,1.51,-1.39
12/30/2024 0:00:00,"XLRE",0.49,0.06,1.51,-1.39
12/31/2024 0:00:00,"XLRE",0.71,0.06,1.51,-1.39
1/2/2025 0:00:00,"XLRE",0.61,0.06,1.51,-1.39
1/3/2025 0:00:00,"XLRE",0.96,0.06,1.51,-1.39
1/6/2025 0:00:00,"XLRE",1.02,0.06,1.51,-1.39
1/7/2025 0:00:00,"XLRE",0.97,0.06,1.51,-1.39
1/8/2025 0:00:00,"XLRE",0.95,0.06,1.51,-1.39
1/10/2025 0:00:00,"XLRE",1.18,0.06,1.51,-1.39
1/13/2025 0:00:00,"XLRE",1.22,0.06,1.51,-1.39
1/14/2025 0:00:00,"XLRE",1.25,0.06,1.51,-1.39
1/15/2025 0:00:00,"XLRE",1.21,0.06,1.51,-1.39
1/16/2025 0:00:00,"XLRE",1.70,0.06,1.51,-1.39
1/17/2025 0:00:00,"XLRE",1.69,0.06,1.51,-1.39
1/21/2025 0:00:00,"XLRE",2.23,0.06,1.51,-1.39
1/22/2025 0:00:00,"XLRE",0.37,0.06,1.51,-1.39
