Date,Ticker,monthly_range,monthly_range_avg,monthly_range_hi,monthly_range_lo
2025-07-01,MA,33.6,47.1,66.9,27.4
2025-08-01,MA,47.9,47.1,66.9,27.4
2025-09-01,MA,19.6,47.1,66.9,27.4
2024-08-01,MAA,21.1,14.2,18.8,9.7
2024-09-01,MAA,10.3,14.2,18.8,9.7
2024-10-01,MAA,9.7,14.2,18.8,9.7
2024-11-01,MAA,17.1,14.2,18.8,9.7
2024-12-01,MAA,13.9,14.2,18.8,9.7
2025-01-01,MAA,10.8,14.2,18.8,9.7
2025-02-01,MAA,18.8,14.2,18.8,9.7
2025-03-01,MAA,14.7,14.2,18.8,9.7
2025-04-01,MAA,22.9,14.2,18.8,9.7
2025-05-01,MAA,16.9,14.2,18.8,9.7
2025-06-01,MAA,11.1,14.2,18.8,9.7
2025-07-01,MAA,11.8,14.2,18.8,9.7
2025-08-01,MAA,8.6,14.2,18.8,9.7
2025-09-01,MAA,4.6,14.2,18.8,9.7
2024-08-01,MAR,30.9,30.4,40.7,20.0
2024-09-01,MAR,32.6,30.4,40.7,20.0
2024-10-01,MAR,23.5,30.4,40.7,20.0
2024-11-01,MAR,40.9,30.4,40.7,20.0
2024-12-01,MAR,18.6,30.4,40.7,20.0
2025-01-01,MAR,25.7,30.4,40.7,20.0
2025-02-01,MAR,35.8,30.4,40.7,20.0
2025-03-01,MAR,55.1,30.4,40.7,20.0
2025-04-01,MAR,38.6,30.4,40.7,20.0
2025-05-01,MAR,35.7,30.4,40.7,20.0
2025-06-01,MAR,22.2,30.4,40.7,20.0
2025-07-01,MAR,20.8,30.4,40.7,20.0
2025-08-01,MAR,20.8,30.4,40.7,20.0
2025-09-01,MAR,10.1,30.4,40.7,20.0
2024-08-01,MAS,10.1,9.0,11.3,6.6
2024-09-01,MAS,8.3,9.0,11.3,6.6
2024-10-01,MAS,7.3,9.0,11.3,6.6
2024-11-01,MAS,7.3,9.0,11.3,6.6
2024-12-01,MAS,10.3,9.0,11.3,6.6
2025-01-01,MAS,11.2,9.0,11.3,6.6
2025-02-01,MAS,5.2,9.0,11.3,6.6
2025-03-01,MAS,8.5,9.0,11.3,6.6
2025-04-01,MAS,14.7,9.0,11.3,6.6
2025-05-01,MAS,10.0,9.0,11.3,6.6
2025-06-01,MAS,6.2,9.0,11.3,6.6
2025-07-01,MAS,9.0,9.0,11.3,6.6
2025-08-01,MAS,9.4,9.0,11.3,6.6
2025-09-01,MAS,4.8,9.0,11.3,6.6
2024-08-01,MCD,29.8,23.5,30.1,16.9
2024-09-01,MCD,23.3,23.5,30.1,16.9
2024-10-01,MCD,28.1,23.5,30.1,16.9
2024-11-01,MCD,20.4,23.5,30.1,16.9
2024-12-01,MCD,15.2,23.5,30.1,16.9
2025-01-01,MCD,19.2,23.5,30.1,16.9
2025-02-01,MCD,30.4,23.5,30.1,16.9
2025-03-01,MCD,30.6,23.5,30.1,16.9
2025-04-01,MCD,31.3,23.5,30.1,16.9
2025-05-01,MCD,16.7,23.5,30.1,16.9
2025-06-01,MCD,30.9,23.5,30.1,16.9
2025-07-01,MCD,15.2,23.5,30.1,16.9
2025-08-01,MCD,18.4,23.5,30.1,16.9
2025-09-01,MCD,7.1,23.5,30.1,16.9
2024-08-01,MCHI,3.1,6.8,9.7,3.9
2024-09-01,MCHI,12.2,6.8,9.7,3.9
2024-10-01,MCHI,11.7,6.8,9.7,3.9
2024-11-01,MCHI,6.8,6.8,9.7,3.9
2024-12-01,MCHI,5.9,6.8,9.7,3.9
2025-01-01,MCHI,6.0,6.8,9.7,3.9
2025-02-01,MCHI,9.1,6.8,9.7,3.9
2025-03-01,MCHI,6.3,6.8,9.7,3.9
2025-04-01,MCHI,10.0,6.8,9.7,3.9
2025-05-01,MCHI,4.4,6.8,9.7,3.9
2025-06-01,MCHI,3.3,6.8,9.7,3.9
2025-07-01,MCHI,5.1,6.8,9.7,3.9
2025-08-01,MCHI,5.9,6.8,9.7,3.9
2025-09-01,MCHI,1.8,6.8,9.7,3.9
2024-08-01,MCHP,17.8,12.8,16.7,8.9
2024-09-01,MCHP,8.5,12.8,16.7,8.9
2024-10-01,MCHP,7.7,12.8,16.7,8.9
2024-11-01,MCHP,14.6,12.8,16.7,8.9
2024-12-01,MCHP,15.8,12.8,16.7,8.9
2025-01-01,MCHP,5.9,12.8,16.7,8.9
2025-02-01,MCHP,15.1,12.8,16.7,8.9
2025-03-01,MCHP,15.2,12.8,16.7,8.9
2025-04-01,MCHP,15.3,12.8,16.7,8.9
2025-05-01,MCHP,17.5,12.8,16.7,8.9
2025-06-01,MCHP,14.4,12.8,16.7,8.9
2025-07-01,MCHP,10.5,12.8,16.7,8.9
2025-08-01,MCHP,9.9,12.8,16.7,8.9
2025-09-01,MCHP,6.0,12.8,16.7,8.9
2024-08-01,MCK,105.1,71.7,99.2,44.2
2024-09-01,MCK,113.5,71.7,99.2,44.2
2024-10-01,MCK,42.2,71.7,99.2,44.2
2024-11-01,MCK,125.1,71.7,99.2,44.2
2024-12-01,MCK,69.7,71.7,99.2,44.2
2025-01-01,MCK,45.6,71.7,99.2,44.2
2025-02-01,MCK,71.2,71.7,99.2,44.2
2025-03-01,MCK,56.8,71.7,99.2,44.2
2025-04-01,MCK,86.6,71.7,99.2,44.2
2025-05-01,MCK,66.9,71.7,99.2,44.2
2025-06-01,MCK,38.4,71.7,99.2,44.2
2025-07-01,MCK,51.6,71.7,99.2,44.2
2025-08-01,MCK,76.6,71.7,99.2,44.2
2025-09-01,MCK,14.4,71.7,99.2,44.2
2024-08-01,MCO,49.4,47.4,65.4,29.4
2024-09-01,MCO,27.5,47.4,65.4,29.4
2024-10-01,MCO,40.3,47.4,65.4,29.4
2024-11-01,MCO,53.5,47.4,65.4,29.4
2024-12-01,MCO,43.4,47.4,65.4,29.4
2025-01-01,MCO,56.3,47.4,65.4,29.4
2025-02-01,MCO,44.9,47.4,65.4,29.4
2025-03-01,MCO,71.9,47.4,65.4,29.4
2025-04-01,MCO,93.2,47.4,65.4,29.4
2025-05-01,MCO,42.9,47.4,65.4,29.4
2025-06-01,MCO,34.5,47.4,65.4,29.4
2025-07-01,MCO,40.4,47.4,65.4,29.4
2025-08-01,MCO,27.0,47.4,65.4,29.4
2025-09-01,MCO,10.8,47.4,65.4,29.4
2024-08-01,MDLZ,6.0,6.1,8.1,4.0
2024-09-01,MDLZ,4.6,6.1,8.1,4.0
2024-10-01,MDLZ,6.1,6.1,8.1,4.0
2024-11-01,MDLZ,5.8,6.1,8.1,4.0
2024-12-01,MDLZ,6.4,6.1,8.1,4.0
2025-01-01,MDLZ,4.3,6.1,8.1,4.0
2025-02-01,MDLZ,12.3,6.1,8.1,4.0
2025-03-01,MDLZ,7.1,6.1,8.1,4.0
2025-04-01,MDLZ,6.0,6.1,8.1,4.0
2025-05-01,MDLZ,5.2,6.1,8.1,4.0
2025-06-01,MDLZ,3.1,6.1,8.1,4.0
2025-07-01,MDLZ,7.0,6.1,8.1,4.0
2025-08-01,MDLZ,6.0,6.1,8.1,4.0
2025-09-01,MDLZ,3.1,6.1,8.1,4.0
2024-08-01,MDT,10.8,8.0,10.4,5.6
2024-09-01,MDT,3.8,8.0,10.4,5.6
2024-10-01,MDT,5.8,8.0,10.4,5.6
2024-11-01,MDT,8.5,8.0,10.4,5.6
2024-12-01,MDT,7.6,8.0,10.4,5.6
2025-01-01,MDT,13.4,8.0,10.4,5.6
2025-02-01,MDT,8.0,8.0,10.4,5.6
2025-03-01,MDT,9.3,8.0,10.4,5.6
2025-04-01,MDT,10.0,8.0,10.4,5.6
2025-05-01,MDT,8.4,8.0,10.4,5.6
2025-06-01,MDT,6.6,8.0,10.4,5.6
2025-07-01,MDT,6.4,8.0,10.4,5.6
2025-08-01,MDT,6.9,8.0,10.4,5.6
2025-09-01,MDT,2.9,8.0,10.4,5.6
2024-08-01,MDY,58.2,45.4,61.8,29.0
2024-09-01,MDY,44.9,45.4,61.8,29.0
2024-10-01,MDY,25.9,45.4,61.8,29.0
2024-11-01,MDY,59.0,45.4,61.8,29.0
2024-12-01,MDY,53.9,45.4,61.8,29.0
2025-01-01,MDY,41.4,45.4,61.8,29.0
2025-02-01,MDY,38.9,45.4,61.8,29.0
2025-03-01,MDY,48.7,45.4,61.8,29.0
2025-04-01,MDY,87.3,45.4,61.8,29.0
2025-05-01,MDY,45.2,45.4,61.8,29.0
2025-06-01,MDY,29.8,45.4,61.8,29.0
2025-07-01,MDY,25.1,45.4,61.8,29.0
2025-08-01,MDY,39.3,45.4,61.8,29.0
2025-09-01,MDY,20.4,45.4,61.8,29.0
2024-08-01,MET,12.0,9.5,12.8,6.2
2024-09-01,MET,9.9,9.5,12.8,6.2
2024-10-01,MET,10.9,9.5,12.8,6.2
2024-11-01,MET,11.6,9.5,12.8,6.2
2024-12-01,MET,9.9,9.5,12.8,6.2
2025-01-01,MET,8.4,9.5,12.8,6.2
2025-02-01,MET,5.6,9.5,12.8,6.2
2025-03-01,MET,9.7,9.5,12.8,6.2
2025-04-01,MET,17.5,9.5,12.8,6.2
2025-05-01,MET,7.1,9.5,12.8,6.2
2025-06-01,MET,3.8,9.5,12.8,6.2
2025-07-01,MET,7.4,9.5,12.8,6.2
2025-08-01,MET,9.8,9.5,12.8,6.2
2025-09-01,MET,4.0,9.5,12.8,6.2
2024-08-01,META,93.4,87.0,113.6,60.4
2024-09-01,META,81.8,87.0,113.6,60.4
2024-10-01,META,41.4,87.0,113.6,60.4
2024-11-01,META,50.6,87.0,113.6,60.4
2024-12-01,META,62.8,87.0,113.6,60.4
2025-01-01,META,123.0,87.0,113.6,60.4
2025-02-01,META,99.1,87.0,113.6,60.4
2025-03-01,META,128.0,87.0,113.6,60.4
2025-04-01,META,112.9,87.0,113.6,60.4
2025-05-01,META,92.2,87.0,113.6,60.4
2025-06-01,META,103.6,87.0,113.6,60.4
2025-07-01,META,93.6,87.0,113.6,60.4
2025-08-01,META,65.3,87.0,113.6,60.4
2025-09-01,META,39.4,87.0,113.6,60.4
2024-08-01,MGM,6.9,5.6,7.2,4.1
2024-09-01,MGM,6.0,5.6,7.2,4.1
2024-10-01,MGM,6.3,5.6,7.2,4.1
2024-11-01,MGM,3.0,5.6,7.2,4.1
2024-12-01,MGM,5.2,5.6,7.2,4.1
2025-01-01,MGM,3.5,5.6,7.2,4.1
2025-02-01,MGM,8.7,5.6,7.2,4.1
2025-03-01,MGM,6.9,5.6,7.2,4.1
2025-04-01,MGM,7.4,5.6,7.2,4.1
2025-05-01,MGM,4.9,5.6,7.2,4.1
2025-06-01,MGM,4.1,5.6,7.2,4.1
2025-07-01,MGM,4.7,5.6,7.2,4.1
2025-08-01,MGM,6.3,5.6,7.2,4.1
2025-09-01,MGM,2.8,5.6,7.2,4.1
2024-08-01,MHK,22.2,18.4,25.2,11.7
2024-09-01,MHK,16.4,18.4,25.2,11.7
2024-10-01,MHK,36.3,18.4,25.2,11.7
2024-11-01,MHK,14.7,18.4,25.2,11.7
2024-12-01,MHK,22.9,18.4,25.2,11.7
2025-01-01,MHK,16.4,18.4,25.2,11.7
2025-02-01,MHK,14.6,18.4,25.2,11.7
2025-03-01,MHK,9.2,18.4,25.2,11.7
2025-04-01,MHK,21.1,18.4,25.2,11.7
2025-05-01,MHK,15.2,18.4,25.2,11.7
2025-06-01,MHK,9.8,18.4,25.2,11.7
2025-07-01,MHK,18.4,18.4,25.2,11.7
2025-08-01,MHK,20.5,18.4,25.2,11.7
2025-09-01,MHK,14.3,18.4,25.2,11.7
2024-08-01,MKC,4.2,7.3,9.5,5.2
2024-09-01,MKC,5.5,7.3,9.5,5.2
2024-10-01,MKC,8.5,7.3,9.5,5.2
2024-11-01,MKC,6.7,7.3,9.5,5.2
2024-12-01,MKC,7.1,7.3,9.5,5.2
2025-01-01,MKC,8.1,7.3,9.5,5.2
2025-02-01,MKC,7.8,7.3,9.5,5.2
2025-03-01,MKC,10.1,7.3,9.5,5.2
2025-04-01,MKC,12.1,7.3,9.5,5.2
2025-05-01,MKC,7.3,7.3,9.5,5.2
2025-06-01,MKC,6.7,7.3,9.5,5.2
2025-07-01,MKC,7.8,7.3,9.5,5.2
2025-08-01,MKC,4.4,7.3,9.5,5.2
2025-09-01,MKC,3.3,7.3,9.5,5.2
2024-08-01,MKTX,29.7,29.2,37.9,20.5
2024-09-01,MKTX,28.5,29.2,37.9,20.5
2024-10-01,MKTX,43.6,29.2,37.9,20.5
2024-11-01,MKTX,34.0,29.2,37.9,20.5
2024-12-01,MKTX,41.2,29.2,37.9,20.5
2025-01-01,MKTX,18.1,29.2,37.9,20.5
2025-02-01,MKTX,36.1,29.2,37.9,20.5
2025-03-01,MKTX,29.2,29.2,37.9,20.5
2025-04-01,MKTX,35.8,29.2,37.9,20.5
2025-05-01,MKTX,23.0,29.2,37.9,20.5
2025-06-01,MKTX,15.3,29.2,37.9,20.5
2025-07-01,MKTX,19.8,29.2,37.9,20.5
2025-08-01,MKTX,27.9,29.2,37.9,20.5
2025-09-01,MKTX,11.3,29.2,37.9,20.5
2024-08-01,MLM,82.0,63.7,83.5,44.0
2024-09-01,MLM,65.8,63.7,83.5,44.0
2024-10-01,MLM,94.6,63.7,83.5,44.0
2024-11-01,MLM,61.2,63.7,83.5,44.0
2024-12-01,MLM,86.9,63.7,83.5,44.0
2025-01-01,MLM,54.7,63.7,83.5,44.0
2025-02-01,MLM,73.1,63.7,83.5,44.0
2025-03-01,MLM,45.4,63.7,83.5,44.0
2025-04-01,MLM,84.0,63.7,83.5,44.0
2025-05-01,MLM,47.0,63.7,83.5,44.0
2025-06-01,MLM,25.8,63.7,83.5,44.0
2025-07-01,MLM,54.1,63.7,83.5,44.0
2025-08-01,MLM,59.9,63.7,83.5,44.0
2025-09-01,MLM,18.1,63.7,83.5,44.0
2024-08-01,MMC,13.4,19.0,25.9,12.1
2024-09-01,MMC,10.6,19.0,25.9,12.1
2024-10-01,MMC,14.2,19.0,25.9,12.1
2024-11-01,MMC,17.7,19.0,25.9,12.1
2024-12-01,MMC,23.9,19.0,25.9,12.1
2025-01-01,MMC,17.3,19.0,25.9,12.1
2025-02-01,MMC,23.2,19.0,25.9,12.1
2025-03-01,MMC,17.7,19.0,25.9,12.1
2025-04-01,MMC,38.1,19.0,25.9,12.1
2025-05-01,MMC,14.6,19.0,25.9,12.1
2025-06-01,MMC,22.1,19.0,25.9,12.1
2025-07-01,MMC,21.3,19.0,25.9,12.1
2025-08-01,MMC,17.5,19.0,25.9,12.1
2025-09-01,MMC,4.0,19.0,25.9,12.1
2024-08-01,MMM,15.7,16.2,21.2,11.2
2024-09-01,MMM,13.6,16.2,21.2,11.2
2024-10-01,MMM,16.8,16.2,21.2,11.2
2024-11-01,MMM,10.7,16.2,21.2,11.2
2024-12-01,MMM,10.2,16.2,21.2,11.2
2025-01-01,MMM,26.0,16.2,21.2,11.2
2025-02-01,MMM,13.7,16.2,21.2,11.2
2025-03-01,MMM,15.6,16.2,21.2,11.2
2025-04-01,MMM,26.7,16.2,21.2,11.2
2025-05-01,MMM,17.1,16.2,21.2,11.2
2025-06-01,MMM,11.3,16.2,21.2,11.2
2025-07-01,MMM,18.6,16.2,21.2,11.2
2025-08-01,MMM,16.2,16.2,21.2,11.2
2025-09-01,MMM,7.1,16.2,21.2,11.2
2024-08-01,MNDO,0.2,0.2,0.3,0.1
2024-09-01,MNDO,0.2,0.2,0.3,0.1
2024-10-01,MNDO,0.2,0.2,0.3,0.1
2024-11-01,MNDO,0.1,0.2,0.3,0.1
2024-12-01,MNDO,0.1,0.2,0.3,0.1
2025-01-01,MNDO,0.1,0.2,0.3,0.1
2025-02-01,MNDO,0.1,0.2,0.3,0.1
2025-03-01,MNDO,0.4,0.2,0.3,0.1
2025-04-01,MNDO,0.2,0.2,0.3,0.1
2025-05-01,MNDO,0.4,0.2,0.3,0.1
2025-06-01,MNDO,0.2,0.2,0.3,0.1
2025-07-01,MNDO,0.2,0.2,0.3,0.1
2025-08-01,MNDO,0.4,0.2,0.3,0.1
2025-09-01,MNDO,0.1,0.2,0.3,0.1
2024-08-01,MNST,9.1,6.2,8.2,4.2
2024-09-01,MNST,6.1,6.2,8.2,4.2
2024-10-01,MNST,5.7,6.2,8.2,4.2
2024-11-01,MNST,5.0,6.2,8.2,4.2
2024-12-01,MNST,5.5,6.2,8.2,4.2
2025-01-01,MNST,5.5,6.2,8.2,4.2
2025-02-01,MNST,10.7,6.2,8.2,4.2
2025-03-01,MNST,5.1,6.2,8.2,4.2
2025-04-01,MNST,5.6,6.2,8.2,4.2
2025-05-01,MNST,5.8,6.2,8.2,4.2
2025-06-01,MNST,3.0,6.2,8.2,4.2
2025-07-01,MNST,6.1,6.2,8.2,4.2
2025-08-01,MNST,8.7,6.2,8.2,4.2
2025-09-01,MNST,2.0,6.2,8.2,4.2
2024-08-01,MO,4.8,5.2,6.4,3.9
2024-09-01,MO,5.0,5.2,6.4,3.9
2024-10-01,MO,6.0,5.2,6.4,3.9
2024-11-01,MO,4.6,5.2,6.4,3.9
2024-12-01,MO,6.4,5.2,6.4,3.9
2025-01-01,MO,3.7,5.2,6.4,3.9
2025-02-01,MO,4.7,5.2,6.4,3.9
2025-03-01,MO,4.7,5.2,6.4,3.9
2025-04-01,MO,7.3,5.2,6.4,3.9
2025-05-01,MO,5.2,5.2,6.4,3.9
2025-06-01,MO,2.7,5.2,6.4,3.9
2025-07-01,MO,5.5,5.2,6.4,3.9
2025-08-01,MO,6.9,5.2,6.4,3.9
2025-09-01,MO,1.5,5.2,6.4,3.9
2024-08-01,MOH,25.5,52.6,87.3,17.9
2024-09-01,MOH,43.6,52.6,87.3,17.9
2024-10-01,MOH,74.3,52.6,87.3,17.9
2024-11-01,MOH,60.6,52.6,87.3,17.9
2024-12-01,MOH,30.0,52.6,87.3,17.9
2025-01-01,MOH,43.5,52.6,87.3,17.9
2025-02-01,MOH,65.1,52.6,87.3,17.9
2025-03-01,MOH,38.5,52.6,87.3,17.9
2025-04-01,MOH,60.3,52.6,87.3,17.9
2025-05-01,MOH,41.8,52.6,87.3,17.9
2025-06-01,MOH,17.3,52.6,87.3,17.9
2025-07-01,MOH,156.0,52.6,87.3,17.9
2025-08-01,MOH,29.2,52.6,87.3,17.9
2025-09-01,MOH,18.4,52.6,87.3,17.9
2024-08-01,MOS,3.9,4.9,6.4,3.3
2024-09-01,MOS,4.2,4.9,6.4,3.3
2024-10-01,MOS,2.7,4.9,6.4,3.3
2024-11-01,MOS,4.0,4.9,6.4,3.3
2024-12-01,MOS,4.3,4.9,6.4,3.3
2025-01-01,MOS,4.9,4.9,6.4,3.3
2025-02-01,MOS,5.6,4.9,6.4,3.3
2025-03-01,MOS,6.2,4.9,6.4,3.3
2025-04-01,MOS,8.2,4.9,6.4,3.3
2025-05-01,MOS,6.9,4.9,6.4,3.3
2025-06-01,MOS,4.2,4.9,6.4,3.3
2025-07-01,MOS,3.5,4.9,6.4,3.3
2025-08-01,MOS,5.9,4.9,6.4,3.3
2025-09-01,MOS,1.3,4.9,6.4,3.3
2024-08-01,MP,3.5,10.5,20.0,1.0
2024-09-01,MP,6.1,10.5,20.0,1.0
2024-10-01,MP,2.9,10.5,20.0,1.0
2024-11-01,MP,4.1,10.5,20.0,1.0
2024-12-01,MP,8.5,10.5,20.0,1.0
2025-01-01,MP,6.5,10.5,20.0,1.0
2025-02-01,MP,4.2,10.5,20.0,1.0
2025-03-01,MP,6.1,10.5,20.0,1.0
2025-04-01,MP,8.6,10.5,20.0,1.0
2025-05-01,MP,7.1,10.5,20.0,1.0
2025-06-01,MP,19.0,10.5,20.0,1.0
2025-07-01,MP,36.3,10.5,20.0,1.0
2025-08-01,MP,23.3,10.5,20.0,1.0
2025-09-01,MP,8.0,10.5,20.0,1.0
2024-08-01,MPC,24.9,22.8,29.3,16.4
2024-09-01,MPC,19.6,22.8,29.3,16.4
2024-10-01,MPC,33.4,22.8,29.3,16.4
2024-11-01,MPC,18.8,22.8,29.3,16.4
2024-12-01,MPC,28.6,22.8,29.3,16.4
2025-01-01,MPC,16.8,22.8,29.3,16.4
2025-02-01,MPC,17.3,22.8,29.3,16.4
2025-03-01,MPC,21.1,22.8,29.3,16.4
2025-04-01,MPC,33.0,22.8,29.3,16.4
2025-05-01,MPC,28.9,22.8,29.3,16.4
2025-06-01,MPC,15.4,22.8,29.3,16.4
2025-07-01,MPC,17.5,22.8,29.3,16.4
2025-08-01,MPC,23.4,22.8,29.3,16.4
2025-09-01,MPC,6.5,22.8,29.3,16.4
2024-08-01,MPWR,230.1,149.0,203.8,94.1
2024-09-01,MPWR,154.3,149.0,203.8,94.1
2024-10-01,MPWR,220.1,149.0,203.8,94.1
2024-11-01,MPWR,249.9,149.0,203.8,94.1
2024-12-01,MPWR,78.8,149.0,203.8,94.1
2025-01-01,MPWR,123.6,149.0,203.8,94.1
2025-02-01,MPWR,127.4,149.0,203.8,94.1
2025-03-01,MPWR,98.9,149.0,203.8,94.1
2025-04-01,MPWR,158.6,149.0,203.8,94.1
2025-05-01,MPWR,160.2,149.0,203.8,94.1
2025-06-01,MPWR,90.0,149.0,203.8,94.1
2025-07-01,MPWR,92.0,149.0,203.8,94.1
2025-08-01,MPWR,163.6,149.0,203.8,94.1
2025-09-01,MPWR,66.3,149.0,203.8,94.1
2024-08-01,MRK,8.0,10.4,14.0,6.7
2024-09-01,MRK,7.9,10.4,14.0,6.7
2024-10-01,MRK,16.2,10.4,14.0,6.7
2024-11-01,MRK,9.0,10.4,14.0,6.7
2024-12-01,MRK,7.3,10.4,14.0,6.7
2025-01-01,MRK,7.8,10.4,14.0,6.7
2025-02-01,MRK,19.1,10.4,14.0,6.7
2025-03-01,MRK,10.3,10.4,14.0,6.7
2025-04-01,MRK,13.8,10.4,14.0,6.7
2025-05-01,MRK,11.4,10.4,14.0,6.7
2025-06-01,MRK,7.0,10.4,14.0,6.7
2025-07-01,MRK,8.6,10.4,14.0,6.7
2025-08-01,MRK,10.3,10.4,14.0,6.7
2025-09-01,MRK,2.8,10.4,14.0,6.7
2024-08-01,MRNA,26.8,12.0,18.7,5.3
2024-09-01,MRNA,16.6,12.0,18.7,5.3
2024-10-01,MRNA,15.3,12.0,18.7,5.3
2024-11-01,MRNA,20.9,12.0,18.7,5.3
2024-12-01,MRNA,10.0,12.0,18.7,5.3
2025-01-01,MRNA,17.0,12.0,18.7,5.3
2025-02-01,MRNA,9.4,12.0,18.7,5.3
2025-03-01,MRNA,11.3,12.0,18.7,5.3
2025-04-01,MRNA,5.7,12.0,18.7,5.3
2025-05-01,MRNA,7.1,12.0,18.7,5.3
2025-06-01,MRNA,4.1,12.0,18.7,5.3
2025-07-01,MRNA,8.8,12.0,18.7,5.3
2025-08-01,MRNA,4.8,12.0,18.7,5.3
2025-09-01,MRNA,2.2,12.0,18.7,5.3
2024-08-01,MS,13.1,16.7,21.6,11.8
2024-09-01,MS,11.1,16.7,21.6,11.8
2024-10-01,MS,18.4,16.7,21.6,11.8
2024-11-01,MS,20.3,16.7,21.6,11.8
2024-12-01,MS,12.9,16.7,21.6,11.8
2025-01-01,MS,19.0,16.7,21.6,11.8
2025-02-01,MS,15.7,16.7,21.6,11.8
2025-03-01,MS,24.8,16.7,21.6,11.8
2025-04-01,MS,26.0,16.7,21.6,11.8
2025-05-01,MS,18.4,16.7,21.6,11.8
2025-06-01,MS,15.5,16.7,21.6,11.8
2025-07-01,MS,10.2,16.7,21.6,11.8
2025-08-01,MS,14.6,16.7,21.6,11.8
2025-09-01,MS,6.2,16.7,21.6,11.8
2024-08-01,MSCI,71.4,55.1,72.4,37.7
2024-09-01,MSCI,37.3,55.1,72.4,37.7
2024-10-01,MSCI,65.9,55.1,72.4,37.7
2024-11-01,MSCI,61.8,55.1,72.4,37.7
2024-12-01,MSCI,49.2,55.1,72.4,37.7
2025-01-01,MSCI,64.7,55.1,72.4,37.7
2025-02-01,MSCI,31.2,55.1,72.4,37.7
2025-03-01,MSCI,62.8,55.1,72.4,37.7
2025-04-01,MSCI,90.0,55.1,72.4,37.7
2025-05-01,MSCI,38.8,55.1,72.4,37.7
2025-06-01,MSCI,39.4,55.1,72.4,37.7
2025-07-01,MSCI,68.3,55.1,72.4,37.7
2025-08-01,MSCI,38.7,55.1,72.4,37.7
2025-09-01,MSCI,17.8,55.1,72.4,37.7
2024-08-01,MSFT,41.9,39.7,50.2,29.3
2024-09-01,MSFT,41.1,39.7,50.2,29.3
2024-10-01,MSFT,32.2,39.7,50.2,29.3
2024-11-01,MSFT,23.8,39.7,50.2,29.3
2024-12-01,MSFT,35.5,39.7,50.2,29.3
2025-01-01,MSFT,37.7,39.7,50.2,29.3
2025-02-01,MSFT,32.7,39.7,50.2,29.3
2025-03-01,MSFT,34.9,39.7,50.2,29.3
2025-04-01,MSFT,51.9,39.7,50.2,29.3
2025-05-01,MSFT,37.6,39.7,50.2,29.3
2025-06-01,MSFT,43.9,39.7,50.2,29.3
2025-07-01,MSFT,66.8,39.7,50.2,29.3
2025-08-01,MSFT,39.7,39.7,50.2,29.3
2025-09-01,MSFT,19.6,39.7,50.2,29.3
2024-08-01,MSI,49.7,41.0,53.8,28.2
2024-09-01,MSI,23.1,41.0,53.8,28.2
2024-10-01,MSI,36.5,41.0,53.8,28.2
2024-11-01,MSI,55.9,41.0,53.8,28.2
2024-12-01,MSI,41.6,41.0,53.8,28.2
2025-01-01,MSI,32.0,41.0,53.8,28.2
2025-02-01,MSI,67.0,41.0,53.8,28.2
2025-03-01,MSI,36.5,41.0,53.8,28.2
2025-04-01,MSI,52.7,41.0,53.8,28.2
2025-05-01,MSI,47.4,41.0,53.8,28.2
2025-06-01,MSI,21.2,41.0,53.8,28.2
2025-07-01,MSI,33.1,41.0,53.8,28.2
2025-08-01,MSI,44.5,41.0,53.8,28.2
2025-09-01,MSI,13.5,41.0,53.8,28.2
2024-08-01,MTB,18.3,23.1,30.4,15.7
2024-09-01,MTB,19.2,23.1,30.4,15.7
2024-10-01,MTB,30.8,23.1,30.4,15.7
2024-11-01,MTB,36.5,23.1,30.4,15.7
2024-12-01,MTB,35.6,23.1,30.4,15.7
2025-01-01,MTB,17.6,23.1,30.4,15.7
2025-02-01,MTB,14.2,23.1,30.4,15.7
2025-03-01,MTB,24.2,23.1,30.4,15.7
2025-04-01,MTB,29.3,23.1,30.4,15.7
2025-05-01,MTB,21.1,23.1,30.4,15.7
2025-06-01,MTB,18.9,23.1,30.4,15.7
2025-07-01,MTB,15.9,23.1,30.4,15.7
2025-08-01,MTB,20.6,23.1,30.4,15.7
2025-09-01,MTB,8.4,23.1,30.4,15.7
2024-08-01,MTCH,5.2,4.6,6.0,3.2
2024-09-01,MTCH,3.5,4.6,6.0,3.2
2024-10-01,MTCH,2.8,4.6,6.0,3.2
2024-11-01,MTCH,8.0,4.6,6.0,3.2
2024-12-01,MTCH,4.9,4.6,6.0,3.2
2025-01-01,MTCH,5.4,4.6,6.0,3.2
2025-02-01,MTCH,5.4,4.6,6.0,3.2
2025-03-01,MTCH,3.8,4.6,6.0,3.2
2025-04-01,MTCH,5.3,4.6,6.0,3.2
2025-05-01,MTCH,4.3,4.6,6.0,3.2
2025-06-01,MTCH,2.8,4.6,6.0,3.2
2025-07-01,MTCH,3.9,4.6,6.0,3.2
2025-08-01,MTCH,6.0,4.6,6.0,3.2
2025-09-01,MTCH,1.6,4.6,6.0,3.2
2024-08-01,MTD,191.8,181.1,232.1,130.0
2024-09-01,MTD,172.6,181.1,232.1,130.0
2024-10-01,MTD,235.8,181.1,232.1,130.0
2024-11-01,MTD,275.9,181.1,232.1,130.0
2024-12-01,MTD,95.8,181.1,232.1,130.0
2025-01-01,MTD,184.2,181.1,232.1,130.0
2025-02-01,MTD,207.4,181.1,232.1,130.0
